id,price_doc
33973,7855931.8
33974,2890000
33975,9990000
33976,12822421.2
33977,5955000
33978,10185588.7
33979,7239203.4
33980,20858674
33981,6398639.3
33982,4874900
33983,1827539.5
33984,5558000
33985,5850550
33986,7659887.9
33987,4829900
33988,1920794.0476190478
33989,7115000
33990,1691398.3
33991,5530000
33992,2902444.975
33993,12114841
33994,8190787.2
33995,8503561.9
33996,8859000
33997,6100635.9
33998,10320604.1
33999,5910000
34000,5164500
34001,7588758
34002,8181107
34003,3495000
34004,5114758.2
34005,6042785
34006,17526001.6
34007,7914610.5
34008,5219900
34009,7315000
34010,5720472.9
34011,4480881
34012,9325303.1
34013,7414839.2
34014,9155000
34015,7185592
34016,2087522.4
34017,13582227.7
34018,10720501
34019,8654654.4
34020,7221500
34021,7040000
34022,6587000
34023,4340000
34024,5904551.8
34025,6676428.7
34026,10765000
34027,6080000
34028,8091346.6
34029,2948318
34030,5559214.2
34031,17294947.4
34032,7371920
34033,9260139.9
34034,7426876.5
34035,4720238.2
34036,6692500
34037,5526254.6
34038,4225710.5
34039,5579116.5
34040,8199000
34041,4958889
34042,10537448
34043,4416471.5
34044,5118633.4
34045,7443514.5
34046,4845000
34047,7839537.6
34048,9365000
34049,4634881
34050,8018659.9
34051,7920648.9
34052,6555672.3
34053,10984599.4
34054,4559500
34055,5029000
34056,3192752
34057,7550510.2
34058,10057402.3
34059,6371000
34060,3458087.4
34061,4725000
34062,1823199.4
34063,7620000
34064,1818822.4
34065,4530000
34066,4935320.7
34067,7025000
34068,11950000
34069,6596509.8
34070,6196545.9
34071,2959287
34072,10195520.4
34073,6035000
34074,12845000
34075,4715000
34076,3749600
34077,5175000
34078,8984000
34079,9100663.1
34080,7190500
34081,5489000
34082,7330985.6
34083,7140731.8
34084,7202270
34085,5745000
34086,6965000
34087,5109000
34088,5975000
34089,4636654.6
34090,6475560
34091,7160000
34092,6767996.2
34093,5838119.1
34094,5187103
34095,3667354.1
34096,6406000
34097,11828425.9
34098,8050000
34099,9583632
34100,4780000
34101,8619439.1
34102,6355000
34103,7707815
34104,2688397.45
34105,5379000
34106,6162922
34107,8038614
34108,5702905.8
34109,11080000
34110,7106882.8
34111,5090000
34112,8203493.85
34113,5197000
34114,7078000
34115,3630383.1
34116,8704172.9
34117,8440795
34118,4647872
34119,9215000
34120,2127629.6
34121,3958689.6
34122,4535991.2
34123,3925200.1
34124,6700000
34125,4694705
34126,11777000
34127,3715980
34128,8426995
34129,6088403.2
34130,5533405.2
34131,11200758.9
34132,10289734.5
34133,14745000
34134,6880000
34135,7164564.8
34136,7870000
34137,3815360
34138,5815000
34139,7994905
34140,6960000
34141,8526767.9
34142,7467000
34143,5845000
34144,10846564.1
34145,4474000
34146,11318837.2
34147,3320000
34148,6491598.7
34149,5170000
34150,14477300
34151,5095000
34152,9693792.5
34153,3574500.1
34154,5686400
34155,4810808.4
34156,5613926.0666666664
34157,5715000
34158,6253704.5
34159,11928138.6
34160,7233000
34161,4225472.8
34162,6840000
34163,3508000
34164,3863856.4
34165,7605476
34166,5645412.3
34167,9203371.9
34168,8159008.2
34169,7608783.3
34170,7967788.4
34171,6301638.5
34172,5975000
34173,5223300
34174,5667991.8
34175,5902824.9
34176,4875500
34177,5959120
34178,8055000
34179,5279341.8
34180,7917500
34181,5140930.6
34182,6233083.6
34183,5029983.1
34184,5215000
34185,7965000
34186,9788258.6
34187,5980000
34188,3706623.5
34189,6910000
34190,7190000
34191,13529000
34192,5886900
34193,5340000
34194,6850000
34195,9922252
34196,3398000
34197,6926490.2666666675
34198,4990000
34199,7077204.5
34200,8666500
34201,4960000
34202,9660000
34203,9152500
34204,7765000
34205,7564281.6
34206,4114249.9
34207,4195000
34208,7350000
34209,5794860
34210,14871397.3
34211,6914310.2
34212,5240000
34213,13664908.4
34214,6385500
34215,3465000
34216,20621444
34217,4443458
34218,5322987.6
34219,4058000
34220,5210000
34221,5082549.6
34222,5515000
34223,3344888.2
34224,8392500
34225,6574720
34226,7966000
34227,7515000
34228,9085000
34229,6344000
34230,4157882.1
34231,6237300
34232,4411803.2
34233,12564000
34234,4523751.6
34235,4411803.2
34236,4415000
34237,16454312.6
34238,12255000
34239,6569779.7
34240,3335000
34241,3118228
34242,4290000
34243,6871912.9
34244,4284759.2
34245,6040000
34246,7060000
34247,14421355.3
34248,5840000
34249,4778793.3
34250,4555000
34251,6379000
34252,9758984.5
34253,6364021.1
34254,8439000
34255,3040000
34256,11747119.2
34257,6717476.4
34258,5732795
34259,12393120
34260,4874646.6
34261,6825000
34262,6738183.5
34263,4721000
34264,6525000
34265,6165265
34266,3433362.7
34267,8710000
34268,5755000
34269,6270000
34270,12110000
34271,5371229.2
34272,11717000
34273,5273000
34274,8117319
34275,6120000
34276,10602050
34277,13845585
34278,1691816
34279,10580000
34280,5939090.8
34281,4387500
34282,6233220.7
34283,12365000
34284,10578000
34285,4639500
34286,6185000
34287,6665000
34288,5205000
34289,11752000
34290,7172204
34291,8506000
34292,1827539.5
34293,28618737.6
34294,10455259.3
34295,4140000
34296,4940000
34297,10050269.4
34298,8640000
34299,5776211.3
34300,7895000
34301,5594583.7
34302,5661637.8
34303,7948000
34304,6197868.6
34305,11570000
34306,4830300
34307,11037387.5
34308,10425000
34309,5045000
34310,6390000
34311,8595582.4
34312,4327000
34313,6294000
34314,7700000
34315,16633256.8
34316,4510000
34317,5742000
34318,5510000
34319,3691582.9
34320,8147000
34321,2646376.8
34322,4210170.5
34323,4415000
34324,7425958
34325,5755738
34326,8185000
34327,5012560
34328,19392456.8
34329,9104891
34330,8038333.2
34331,8285397.5
34332,7130000
34333,5580000
34334,4800000
34335,12977923.1
34336,4640000
34337,2358881.2
34338,8924231
34339,14540000
34340,8525600
34341,6797000
34342,4300000
34343,5105000
34344,10180000
34345,14878666.1
34346,8016333.1
34347,6012000
34348,6003000
34349,3853279.1
34350,9427103.4
34351,4080436.1
34352,6748569.6
34353,8687778.6
34354,1875401.7
34355,8334574.7
34356,6770000
34357,9179808.3
34358,7320000
34359,7375905.3
34360,9804998
34361,6805120.4
34362,5055601.8
34363,4686210.5
34364,4150000
34365,4659128.4
34366,5440000
34367,7150000
34368,4473535.1
34369,6303000
34370,5625000
34371,6533121.8
34372,4536300.6
34373,10045000
34374,13160000
34375,3894000
34376,9483000
34377,4095197.4
34378,6203092.8
34379,9702703.7
34380,9815000
34381,4559104
34382,3753228
34383,6679419
34384,8621161
34385,4370996.5
34386,8185000
34387,5533000
34388,7393000
34389,6265000
34390,6401437.9
34391,3430000
34392,5303000
34393,6020000
34394,5066378.5
34395,6852800
34396,14138905.9
34397,3035523.6
34398,9169276.1
34399,9100000
34400,6868198.7
34401,4715000
34402,5203000
34403,5647000
34404,8774640
34405,11915000
34406,9253237.6
34407,5297055
34408,3964305.3
34409,7586500
34410,6555600
34411,6525515.8
34412,6360000
34413,7113793.8
34414,13815000
34415,2926390.9
34416,9423856.3
34417,6940000
34418,3836712.15
34419,6720000
34420,8942600
34421,3763027.3
34422,5674900
34423,5735000
34424,8245000
34425,4975000
34426,4279149
34427,5740000
34428,5190000
34429,8250000
34430,8209175.5
34431,5430000
34432,5782128.2
34433,1691398.3
34434,4284000
34435,6079000
34436,7447500
34437,4957049
34438,5230863.5
34439,6950000
34440,7080550
34441,7765000
34442,6395000
34443,3961000
34444,5610000
34445,6035000
34446,6485000
34447,11717341.3
34448,6086970.4
34449,10614523.5
34450,5502312
34451,5251627.8
34452,5860000
34453,8159947.1
34454,7570000
34455,7055000
34456,7640000
34457,10804927.4
34458,5691561.833333334
34459,8951945
34460,4075000
34461,5874800
34462,5947921.2
34463,4925000
34464,5863000
34465,15050000
34466,3792744.8
34467,8850000
34468,10356000
34469,6560500
34470,4990000
34471,10247422.3
34472,6625000
34473,3819509.4083333337
34474,11079500
34475,6262500
34476,6974592.3
34477,7615602.5
34478,11720000
34479,7226423
34480,6185000
34481,7876000
34482,9593900
34483,7350000
34484,9311161
34485,3001930.5
34486,15490000
34487,10265269.1
34488,5890797.6
34489,6210000
34490,6634000
34491,5085000
34492,4478605
34493,4499456.2
34494,8030000
34495,5470000
34496,6765300
34497,5367493.8
34498,7260000
34499,12466970.8
34500,7586614
34501,14820000
34502,4562000
34503,9184945.9
34504,7390513.7
34505,4887000
34506,12662593.2
34507,5379384.7
34508,13665000
34509,6245000
34510,32560949.2
34511,8406000
34512,8095000
34513,6105000
34514,5007500
34515,3669651.6
34516,3137081.7
34517,7440309.1
34518,5000000
34519,5585000
34520,3801736.25
34521,33354245.4
34522,4190000
34523,5428430.1
34524,7510000
34525,5375000
34526,4388100
34527,6919961.8
34528,19467617.4
34529,10747507.6
34530,8480557
34531,4504000
34532,5072062.1
34533,5555812
34534,8583720
34535,2134996.8
34536,8024200
34537,3588211.7
34538,4993000
34539,8070000
34540,6397500
34541,4966858.7
34542,7112311
34543,6810000
34544,5970000
34545,3920258.6
34546,27485000
34547,4570405.6
34548,10785000
34549,6168100
34550,4155444.7
34551,7694000
34552,7685000
34553,27418258.6
34554,4350000
34555,10425000
34556,7397810.3
34557,12244310.7
34558,4985000
34559,7910000
34560,10580000
34561,7643000
34562,14775381
34563,5120254.6
34564,15910000
34565,3515000
34566,11097862.4
34567,6404026
34568,5360000
34569,6245000
34570,5781759.5
34571,8248000.1
34572,8805000
34573,11104552.7
34574,6036646.2
34575,6735000
34576,3570857.7
34577,6427770.8
34578,6145000
34579,3821654.6
34580,4258447.1
34581,5785000
34582,6180000
34583,7959323.3
34584,6261015.7
34585,6500000
34586,2064492.8
34587,10312045.1
34588,3844500
34589,4157711.7
34590,8645000
34591,9900000
34592,5814016
34593,4980705.5
34594,7545000
34595,9445959.2
34596,5645000
34597,11740360
34598,5825000
34599,5435000
34600,8550000
34601,5554000
34602,7538627.8
34603,5382919.5
34604,3881013.7
34605,4027955.5
34606,4795000
34607,6165000
34608,14882339.7
34609,22107608
34610,7795100
34611,5700802
34612,5434721.7
34613,9397234
34614,5835168.7
34615,6660000
34616,8066239.1
34617,11700000
34618,10054900
34619,5586541.3
34620,3909900
34621,4270219
34622,5140000
34623,5752874.2
34624,6592983.6
34625,14004410.1
34626,8569250.7
34627,5792657.5
34628,5010000
34629,2854590.8
34630,5210107.2
34631,7335000
34632,23378868.4
34633,5575000
34634,5175000
34635,6289468
34636,9340000
34637,3699000
34638,6850000
34639,4444000
34640,3635077
34641,4650000
34642,7605000
34643,4703320
34644,6850000
34645,5985000
34646,5628362.2
34647,5310000
34648,8570000
34649,10037457
34650,6470000
34651,10305200
34652,6810000
34653,6190000
34654,4847739.8
34655,4576044
34656,4357145
34657,5769399.3666666662
34658,2102665
34659,3956334.9
34660,3245000
34661,6437110
34662,4125546.9
34663,10355900
34664,6222644.6
34665,8552414.9
34666,4285399.1
34667,7381679.2
34668,4130000
34669,6831400
34670,9701371.7
34671,5080000
34672,7044111.3
34673,7695836
34674,5460000
34675,8730000
34676,4907004.8
34677,9670000
34678,4530000
34679,9942108
34680,9090000
34681,4488429.2
34682,4667500
34683,4647922
34684,4035000
34685,9960000
34686,4770000
34687,6391588.7
34688,11972400
34689,6185000
34690,9972000
34691,10350000
34692,21662502
34693,4083900
34694,6180000
34695,6039000
34696,6715146.5
34697,11576647.8
34698,5240000
34699,7435155.6
34700,7877708.3
34701,13968885
34702,12055000
34703,3805321.5
34704,4717771.2
34705,5630000
34706,5840000
34707,5601200
34708,5175000
34709,15440000
34710,4731887.1
34711,8881960
34712,10615610.6
34713,4332890.2
34714,6070000
34715,4425000
34716,15728900
34717,5590000
34718,5250000
34719,6070000
34720,5123000
34721,7790000
34722,4090000
34723,7959051.7
34724,8002500
34725,8065000
34726,5465000
34727,6510000
34728,6641615
34729,5722220
34730,9673445.9
34731,10195520.4
34732,7313647.7
34733,3606429.5
34734,17615000
34735,5178032
34736,6319095.9
34737,13653502.2
34738,5499000
34739,5694000
34740,8900000
34741,3745554.4
34742,6470000
34743,5794086.8
34744,3249187.4
34745,9020392.9
34746,10289217
34747,6342184.2
34748,7655000
34749,7435000
34750,3068600
34751,5336000
34752,32903521.6
34753,9209605.1
34754,8864500
34755,4745603.2
34756,5103173.6
34757,4537000
34758,3793146
34759,6496639.7
34760,4622886.4
34761,9854000
34762,5973000
34763,9158430.5
34764,6391697.2
34765,3430000
34766,19889292.4
34767,9883003.6
34768,5299000
34769,11780000
34770,7479200
34771,16096450
34772,6504000
34773,6610000
34774,9407706.3
34775,4692189
34776,9961122.8
34777,4439687.6
34778,6660000
34779,6175597
34780,8145000
34781,36182210.2
34782,5612210.9
34783,13243988.4
34784,3442170
34785,8695000
34786,6658000
34787,2175491.8
34788,6239095.7
34789,9330000
34790,4875000
34791,5080000
34792,8520575.4
34793,4305370.4
34794,18605000
34795,5839000
34796,3705000
34797,8055000
34798,6047000
34799,5937000
34800,17003427.6
34801,7185000
34802,9451570.1
34803,3118333.3
34804,7334864.9
34805,6740890.2
34806,6594041.5
34807,4229328
34808,5184000
34809,9014224.4
34810,7250827.1
34811,3752012.6
34812,3839466
34813,4215000
34814,4337033.4
34815,7074900
34816,8539431.9
34817,6673626.9
34818,7790000
34819,5943348.8
34820,6473823.6
34821,3824949
34822,5875000
34823,6576000
34824,14885000
34825,11430168
34826,7185171.9
34827,4837354.9
34828,2102665
34829,12357000
34830,2790000
34831,5035000
34832,7237341.2
34833,6370000
34834,6799200
34835,3884515
34836,7935407
34837,6494131.6
34838,8985787.2
34839,6320000
34840,15560155.2
34841,12357000
34842,5720000
34843,6840000
34844,5273000
34845,5092000
34846,10512000
34847,6528000
34848,7009877
34849,3490000
34850,4590406.7
34851,2394181
34852,7269000
34853,2127629.6
34854,1835444.3
34855,15070999.6
34856,6755000
34857,10985000
34858,16920000
34859,10465000
34860,9157745.4
34861,6445000
34862,5955000
34863,11317000
34864,6565000
34865,4207734.2
34866,5409508.4
34867,8300000
34868,5686084.2
34869,7990000
34870,6299446.4
34871,5496666.666666666
34872,5340000
34873,6045000
34874,7962500
34875,5147000
34876,7684030.3
34877,6085000
34878,5825000
34879,7265000
34880,5877595
34881,8135000
34882,8890000
34883,4083301.7
34884,6065000
34885,7212333.333333333
34886,8802500
34887,5190000
34888,6311500
34889,5265213.6
34890,7095000
34891,5317353.2
34892,6835000
34893,8752963.6
34894,8464650
34895,3846867.8
34896,17260917.2
34897,7203167.2
34898,7470000
34899,6240000
34900,3680000
34901,6014802
34902,7089000
34903,7650000
34904,6789000
34905,5390000
34906,10454900
34907,7320000
34908,9765520.4
34909,4267169
34910,8786000
34911,11646647.8
34912,6152708.3
34913,5763724.5
34914,9872957.7
34915,6290000
34916,3788466.5
34917,7316913
34918,12805000
34919,4970000
34920,4385000
34921,5655000
34922,6132683.7
34923,4710000
34924,6800400
34925,11582300
34926,1827539.5
34927,11105000
34928,4842143.3
34929,9498317.8
34930,3191000
34931,7759275
34932,6575000
34933,5325000
34934,8365815.8
34935,6195000
34936,7423000
34937,10751823.6
34938,6868569.6
34939,5219830
34940,6119116.2
34941,13629000
34942,6199000
34943,4870096.4
34944,5635594.5
34945,9568000
34946,6769500
34947,5011075.2
34948,3980274.2
34949,4425000
34950,11646647.8
34951,6115000
34952,6352154.8
34953,17285000
34954,5721256.9
34955,7492000
34956,8669242
34957,7265200
34958,5731997.1
34959,6654365
34960,10180000
34961,6214950
34962,5407206
34963,7111786
34964,5230000
34965,5940000
34966,5725000
34967,5201206.7
34968,2489500
34969,5555000
34970,4964811.5
34971,3549084.3
34972,4006009.6
34973,6508300
34974,13005991.5
34975,21178882.6
34976,6464246.6
34977,7240411.2
34978,5096636.2
34979,8045450
34980,8807370.5
34981,3970214.8
34982,6680000
34983,5328000
34984,6637500
34985,7706000
34986,5574508
34987,3193829
34988,17420361
34989,6225000
34990,2935110.8
34991,4951000
34992,6444665.2
34993,3636269.7
34994,11740000
34995,7095000
34996,9000000
34997,9276411.5
34998,4171544.4
34999,4866437.8
35000,7924528
35001,7059000
35002,6329500
35003,6618810
35004,5682000
35005,5590000
35006,5423000
35007,8335000
35008,5400000
35009,4465000
35010,3323070.4
35011,6227685.7
35012,16730000
35013,13320000
35014,7590000
35015,9741000
35016,9865000
35017,4495342.9
35018,7141109.8
35019,11119616.8
35020,8315000
35021,6571051.9
35022,4679300
35023,5796000
35024,9962500
35025,7109231.7
35026,1989026.8
35027,9222000
35028,5315000
35029,5517000
35030,8645441.7
35031,4834742.4
35032,4680000
35033,6206500
35034,9204000
35035,16908568.2
35036,8542467.8
35037,5391000
35038,5926991.9
35039,14817591
35040,6903128.8
35041,7163400
35042,9207477.3
35043,15670000
35044,6089879.2
35045,7173000
35046,5895000
35047,5340000
35048,5317400
35049,5600000
35050,5729000
35051,8115000
35052,6730000
35053,10147600
35054,5256560.4
35055,5562200
35056,5904579.8
35057,9008500
35058,5808966.5
35059,7341013.4
35060,13900000
35061,5058405.1
35062,7462500
35063,4283535.1
35064,7070225.9
35065,7402500
35066,5456285.7
35067,6905550
35068,6506244.4
35069,3249529.2
35070,7469855
35071,3743689.7
35072,2872803.6
35073,9484670.1
35074,8425000
35075,5436446.5333333332
35076,7541000
35077,7813524.7
35078,7720000
35079,7484619.5
35080,7870000
35081,5945000
35082,15675000
35083,5155000
35084,16170000
35085,5208000
35086,8164450
35087,8058400
35088,6205983
35089,5175000
35090,3031470.8
35091,2497976.3
35092,3750553
35093,8370000
35094,5944000
35095,7015770
35096,6206658.8
35097,4865000
35098,12555000
35099,4535677.4
35100,6605000
35101,5950000
35102,4357034.5
35103,22084969.6
35104,6550000
35105,8299373.2
35106,13142952.2
35107,1875401.7
35108,36301904
35109,4600000
35110,6308625.9
35111,5719992.4
35112,11284235.6
35113,5290000
35114,7417987.8
35115,6438742.4
35116,6250000
35117,3896590.7
35118,6807568.8
35119,6960399
35120,4620000
35121,5628485
35122,3839466
35123,7466489.3
35124,4783300
35125,5065000
35126,6673225.9
35127,4990096.3
35128,4271000
35129,9479745.9
35130,10910000
35131,14632800
35132,6670088.7
35133,5795768.8
35134,41180975.6
35135,6062000
35136,6696020
35137,4224900
35138,5865000
35139,12107274.7
35140,5769546.2
35141,2639000
35142,7536537
35143,9328842.8
35144,5425000
35145,7165265
35146,7368136
35147,4976500.9
35148,3901403.2
35149,11850000
35150,8518900
35151,7070000
35152,9773000
35153,5676600
35154,6715507.2
35155,6650000
35156,3524700
35157,3479489.7
35158,10660000
35159,7882500
35160,8324395.2
35161,8924231
35162,5458000
35163,4207000
35164,12339072.4
35165,7084152
35166,7057816.2
35167,7910409.6
35168,4915618
35169,6226500
35170,6645000
35171,2635998.6
35172,8300000
35173,11115154.6
35174,8083170
35175,4168550
35176,6475000
35177,11381389.4
35178,9994000
35179,3630000
35180,5169979.3
35181,4466500
35182,13849437.8
35183,10573754.3
35184,28482930.8
35185,11294225.7
35186,8950800.9
35187,6053000
35188,10191486.7
35189,7185000
35190,6011871.9
35191,9370479
35192,5535000
35193,7725000
35194,4904060.3
35195,13626288
35196,5947155.5
35197,17650745.6
35198,5122518.2
35199,5655000
35200,8230000
35201,5469904.1
35202,7425000
35203,3541500
35204,7384459
35205,4696299.4
35206,6119116.2
35207,6223967.5
35208,9586871.4
35209,5042874.2
35210,2077522.4
35211,9157810.3
35212,4745000
35213,6532757.6
35214,5251841.9
35215,6430000
35216,7442955.5
35217,7707657
35218,4106237.2
35219,7465000
35220,7544791.5
35221,9653700
35222,7707815
35223,3685000
35224,3714200
35225,9794543.1
35226,6834436.3
35227,7146544.2
35228,6831000
35229,5640000
35230,5334000
35231,6535000
35232,7449605.9
35233,6220000
35234,6030000
35235,11506493.633333333
35236,5885000
35237,5368000
35238,7019000
35239,8619331
35240,4342390
35241,3216493.8
35242,15315000
35243,3719883.4
35244,6695783.6
35245,5905000
35246,9514000
35247,4835000
35248,10750000
35249,5235635.3
35250,7227000
35251,3444217
35252,6083740.2
35253,5249405.3
35254,6125000
35255,5495000
35256,3430000
35257,4441996.7
35258,3429627.9
35259,10229000
35260,9002937.6
35261,4287872
35262,8627742.4
35263,7192286
35264,7044400
35265,6465503
35266,8081000
35267,5935000
35268,5065000
35269,4775000
35270,1691398.3
35271,4034000
35272,7905000
35273,4508363.8
35274,3327121.6
35275,3665000
35276,5267108
35277,6935550
35278,8074307.6
35279,7422500
35280,11646647.8
35281,11294225.7
35282,9369520.4
35283,10440000
35284,4904060.3
35285,1678256.7
35286,3980000
35287,7372000
35288,7900000
35289,14930140
35290,5757213.3
35291,18728739.8
35292,6559000
35293,7148031.3
35294,5687128.5
35295,6970112.5
35296,6133375.25
35297,7272895.7
35298,7172835.8
35299,8889442.6
35300,10184740.8
35301,12600000
35302,8550000
35303,5594882.12
35304,4028430.9
35305,10039000
35306,4355000
35307,5706000
35308,1875401.7
35309,7845000
35310,1691398.3
35311,2736943.1
35312,5840000
35313,3850714.5
35314,6620000
35315,7473200
35316,3561922.2
35317,6035000
35318,3526924.6
35319,7304427.1
35320,5169084.6
35321,3984539
35322,8545000
35323,5431100.3
35324,3723027.2
35325,2865763.775
35326,3741188
35327,6030800
35328,16115000
35329,9999369
35330,3871910.4666666673
35331,7384517.8
35332,9297698.7
35333,6618388.8
35334,15598560
35335,2867062.3
35336,9565000
35337,4340000
35338,8878000
35339,11608296.7
35340,7405000
35341,5039661.2
35342,11098303.2
35343,9280000
35344,10670000
35345,6260000
35346,3553886.9
35347,3733149.7
35348,6668000
35349,6092028.6
35350,5770000
35351,9610000
35352,4613000
35353,5647883.5666666673
35354,4560500
35355,8985947.2
35356,26495471.8
35357,2959000
35358,4835312.5
35359,13415000
35360,4975000
35361,5706810
35362,4763280.5
35363,6240000
35364,6594000
35365,4950000
35366,7911025.8
35367,7491795.8
35368,15260948
35369,6620000
35370,6044000
35371,8118625.5
35372,11047036.5
35373,6030000
35374,6405000
35375,5973107.2
35376,3801736.25
35377,3909783.6
35378,11589000
35379,4230000
35380,6711809.9
35381,7049000
35382,10291615.8
35383,6481011.6
35384,5113247.8
35385,4910711.8
35386,5109900
35387,8874000
35388,3530875.9
35389,6415000
35390,7987249.6
35391,7705941.6
35392,10207223.9
35393,7845000
35394,15662189.2
35395,9290000
35396,8210656.2
35397,7910632.6
35398,4745957.6
35399,3688906.666666667
35400,6072000
35401,6585000
35402,10355000
35403,6600527.2
35404,6080000
35405,6470700
35406,5262500
35407,11406068.5
35408,9912759
35409,7658077.2
35410,5135990
35411,11225000
35412,5266498.2
35413,15416878.5
35414,6940000
35415,8275000
35416,7520000
35417,8528403.7
35418,4360000
35419,6773000
35420,8410000
35421,9128278.5
35422,9471500
35423,4465781.85
35424,6398968.9
35425,5295000
35426,6680000
35427,6490144.8
35428,4515000
35429,5195000
35430,6110000
35431,5604175.5
35432,8220000
35433,8263053.7
35434,4805080.3
35435,6940486.6
35436,10070000
35437,11809310.7
35438,11501022.1
35439,5914400
35440,5979470.2
35441,4685157.5
35442,9903716.9
35443,15790452.3
35444,8195000
35445,12479948
35446,4035000
35447,7766000
35448,7320000
35449,4364000
35450,5481000
35451,12648721
35452,5638122.8
35453,4351000
35454,5943823
35455,19093032
35456,8582500
35457,7654099.5
35458,5997000
35459,7408000
35460,7565000
35461,7983500
35462,8985000
35463,12380000
35464,28912772.4
35465,6830550
35466,5114721.4
35467,13438796
35468,3862000
35469,4970774.5
35470,5474000
35471,8330000
35472,3414866.9
35473,6490000
35474,9835000
35475,6789650.3
35476,10800000
35477,3126404.5
35478,4922524.05
35479,9268889.5
35480,3852500
35481,4162299.5
35482,12480493.3
35483,5624880.9
35484,8905000
35485,6845804.8
35486,8003155.6
35487,8715425
35488,7585388.8
35489,6315000
35490,10430000
35491,3428876.6
35492,6116446.5333333332
35493,14333250.2
35494,13786666.6
35495,17467000
35496,11011423.2
35497,7350000
35498,5600000
35499,9112600
35500,3824700.7
35501,22365000
35502,3275000
35503,2275725
35504,4147000
35505,12507000
35506,6883658.8
35507,7949736.6
35508,7780000
35509,10935000
35510,7235714.2
35511,3570000
35512,6814432
35513,16288800
35514,8630000
35515,6515226.8
35516,5660000
35517,13910000
35518,4700000
35519,7064790.7
35520,6344000
35521,8559000.5
35522,5968201.3
35523,12549785
35524,4663948
35525,10590000
35526,3342280
35527,3540000
35528,4409435.8
35529,4728413.4
35530,6010000
35531,14205151.1
35532,6399778.9
35533,5478495.2
35534,9876511.5
35535,9324574
35536,7790000
35537,4221517.2
35538,5936323.7
35539,7245051.7
35540,6505000
35541,1691398.3
35542,6594853.7
35543,5715000
35544,8375000
35545,7166000
35546,10145000
35547,5530000
35548,11129739.7
35549,5855000
35550,15269666.7
35551,6582683.8
35552,3814803.4
35553,7725000
35554,6924000
35555,7980000
35556,7500000
35557,7655000
35558,9493000
35559,11177264.2
35560,12034790.8
35561,6997352
35562,9705960
35563,5861572.7
35564,6125000
35565,3594407.6
35566,11576886.6
35567,5867000
35568,8184000
35569,10709000
35570,5703000
35571,4629200.4
35572,6345000
35573,8134615.6
35574,4462362.9
35575,11639773.6
35576,4600000
35577,7726357
35578,2867062.3
35579,5240000
35580,5236500
35581,5310004.8
35582,8510000
35583,8840000
35584,3881013.7
35585,5680000
35586,5961465.7
35587,6155007.9
35588,6355000
35589,6265000
35590,8593388.2
35591,5289213.1
35592,7409827.1
35593,5480000
35594,7390000
35595,5521800
35596,10695000
35597,22115854
35598,6320000
35599,9325000
35600,4421365
35601,7374000
35602,6966892.9
35603,5280000
35604,5374700
35605,6040000
35606,4855000
35607,7745000
35608,4239104
35609,3028481.5
35610,9621248.2
35611,3967500
35612,12021668
35613,6399408.8
35614,4114600
35615,3517234.1
35616,6134467.1
35617,2084264.5
35618,5039000
35619,4689031
35620,5385000
35621,10132992.5
35622,8284395.9
35623,10044268
35624,6420000
35625,4342000
35626,3054175.7
35627,4611500
35628,5255000
35629,1691398.3
35630,6110000
35631,6449500
35632,6810000
35633,6555830
35634,5870000
35635,5961788
35636,5335000
35637,5025692.6
35638,4880000
35639,4279632.8
35640,1996548
35641,12699000
35642,11945120.3
35643,9252000
35644,7277413.1
35645,2294937.9
35646,8485000
35647,6847840
35648,8997934.8
35649,16613717
35650,4978944.1
35651,5148300
35652,5485000
35653,5347000
35654,6348171.2
35655,3125994.6
35656,2005000
35657,6915000
35658,9057402.6
35659,1875401.7
35660,5635000
35661,7855800
35662,5824446.9
35663,11208158.9
35664,10122500
35665,59740556
35666,6581546.2
35667,6081141.6
35668,6047565
35669,2060269.5
35670,6865862
35671,4360499.5
35672,14118066.1
35673,6248000
35674,5425000
35675,10575822
35676,5921915
35677,7319990.8
35678,8526453.5
35679,4800236.75
35680,22446656.8
35681,9127000
35682,6780000
35683,10610000
35684,2135534.4
35685,6768275.2
35686,8540000
35687,7749000
35688,4854545.5
35689,9228000
35690,5343500
35691,8667000
35692,6671754.7
35693,6901412.8
35694,6649780
35695,7182183.8
35696,6094920
35697,8835000
35698,4615000
35699,4342000
35700,6160000
35701,10040000
35702,6550000
35703,5373420
35704,6659000
35705,8485000
35706,3994923.8
35707,7340000
35708,6955374.4
35709,1917637.5
35710,13041978.7
35711,7620000
35712,3601303
35713,9870000
35714,5751000
35715,8601663.4
35716,8751000
35717,12085000
35718,8325000
35719,6120000
35720,2548991.1
35721,9213000
35722,4890000
35723,4351760.333333333
35724,4080000
35725,4463500
35726,6100675.2
35727,7449000
35728,8402000
35729,5943656.9
35730,6340000
35731,12405276.8
35732,9639600
35733,4209000
35734,4654016
35735,11082969.8
35736,4120000
35737,5659000
35738,6165000
35739,5393000
35740,8693655.4
35741,8575000
35742,4386439.4
35743,11385000
35744,5534800
35745,4299500
35746,9305446.3
35747,5265213.6
35748,4875000
35749,8073068
35750,3328926.4
35751,11911201.3
35752,4844000
35753,7620800
35754,4184600
35755,4417793.3
35756,8210000
35757,3564829.1
35758,4758698.5
35759,10085373.5
